Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,keypress,opposite_to_ind_response,RT
7,6,1,38,0,0,5.000000e-02,1,1,0.552
7,6,1,39,0,0,0,0,0,0.269
7,6,1,40,0,0,-5.00E-02,1,1,0.038
7,7,1,1,0,1,-5.00E-02,0,1,23.606
7,7,1,2,0,1,5.000000e-02,1,0,0.527
7,7,1,3,0,0,-1.00E-01,0,0,0.365
7,7,1,4,0,0,1.000000e-01,1,1,0.37
7,7,1,5,0,1,5.000000e-02,0,1,0.606
7,7,1,6,0,1,-5.00E-02,0,1,0.513
7,7,1,7,0,0,0,1,1,1.04
7,7,1,8,0,0,1.000000e-01,1,1,0.592
7,7,1,9,0,0,0,1,1,0.428
7,7,1,10,0,1,5.000000e-02,1,0,0.43
7,7,1,11,0,1,0,1,0,0.456
7,7,1,12,0,0,1.000000e-01,0,0,0.801
7,7,1,13,0,0,5.000000e-02,1,1,0.332
7,7,1,14,0,0,0,1,1,0.418
7,7,1,15,0,1,-1.00E-01,1,0,2.715
7,7,1,16,0,1,1.000000e-01,1,0,3.73
7,7,1,17,0,1,1.000000e-01,1,0,0.253
7,7,1,18,0,1,0,1,0,0.367
7,7,1,19,0,0,5.000000e-02,1,1,0.779
7,7,1,20,0,1,-5.00E-02,0,1,0.319
7,7,1,21,0,0,-1.00E-01,1,1,0.182
7,7,1,22,0,0,-1.00E-01,1,1,0.233
7,7,1,23,0,0,-5.00E-02,1,1,0.14
7,7,1,24,0,1,5.000000e-02,1,0,0.346
7,7,1,25,0,0,5.000000e-02,1,1,0.23
7,7,1,26,0,0,-5.00E-02,1,1,3.049
7,7,1,27,0,0,-5.00E-02,0,0,0.535
7,7,1,28,0,1,-1.00E-01,1,0,0.334
7,7,1,29,0,0,5.000000e-02,0,0,0.468
7,7,1,30,0,0,-1.00E-01,1,1,0.292
7,7,1,31,0,0,-5.00E-02,1,1,0.882
7,7,1,32,0,1,1.000000e-01,1,0,0.38
7,7,1,33,0,0,0,1,1,0.392
7,7,1,34,0,1,-5.00E-02,1,0,1.21
7,7,1,35,0,1,-1.00E-01,0,1,0.565
7,7,1,36,0,1,0,0,1,0.426
7,7,1,37,0,1,0,1,0,1.467
7,7,1,38,0,0,1.000000e-01,1,1,0.348
7,7,1,39,0,1,-1.00E-01,1,0,2.384
7,7,1,40,0,1,1.000000e-01,0,1,0.459
7,8,1,1,0,1,-1.00E-01,1,0,1.213
7,8,1,2,0,1,-1.00E-01,0,1,0.559
7,8,1,3,0,1,-5.00E-02,1,0,1.154
7,8,1,4,0,1,5.000000e-02,0,1,4.488
7,8,1,5,0,1,5.000000e-02,1,0,0.533
7,8,1,6,0,0,1.000000e-01,0,0,0.691
7,8,1,7,0,0,0,1,1,0.338
7,8,1,8,0,0,1.000000e-01,1,1,0.4
7,8,1,9,0,0,-5.00E-02,1,1,1.059
7,8,1,10,0,0,0,1,1,0.564
7,8,1,11,0,0,-5.00E-02,1,1,0.56
7,8,1,12,0,1,-1.00E-01,1,0,0.837
7,8,1,13,0,0,-1.00E-01,0,0,0.862
7,8,1,14,0,0,5.000000e-02,1,1,0.31
7,8,1,15,0,1,1.000000e-01,1,0,0.189
7,8,1,16,0,0,-1.00E-01,1,1,0.393
7,8,1,17,0,1,-5.00E-02,1,0,1.989
7,8,1,18,0,0,5.000000e-02,1,1,0.503
7,8,1,19,0,1,-1.00E-01,1,0,0.382
7,8,1,20,0,1,0,1,0,0.418
7,8,1,21,0,0,1.000000e-01,1,1,0.365
7,8,1,22,0,0,-5.00E-02,1,1,0.33
7,8,1,23,0,0,-1.00E-01,1,1,2.199
7,8,1,24,0,0,-1.00E-01,1,1,0.498
7,8,1,25,0,1,0,1,0,0.393
7,8,1,26,0,0,5.000000e-02,0,0,0.86
7,8,1,27,0,1,1.000000e-01,1,0,1.677
7,8,1,28,0,1,5.000000e-02,0,1,7.482
7,8,1,29,0,1,0,1,0,0.614
7,8,1,30,0,0,0,1,1,3.143
7,8,1,31,0,1,5.000000e-02,1,0,0.627
7,8,1,32,0,1,-5.00E-02,1,0,0.173
7,8,1,33,0,0,5.000000e-02,0,0,1.074
7,8,1,34,0,1,0,1,0,0.345
7,8,1,35,0,1,1.000000e-01,1,0,0.511
7,8,1,36,0,0,-5.00E-02,1,1,0.381
7,8,1,37,0,0,1.000000e-01,1,1,0.185
7,8,1,38,0,1,1.000000e-01,0,1,0.309
7,8,1,39,0,0,0,1,1,0.292
7,8,1,40,0,1,-5.00E-02,1,0,1.499
7,9,1,1,0,1,5.000000e-02,0,1,0.793
7,9,1,2,0,1,-1.00E-01,1,0,0.347
7,9,1,3,0,0,1.000000e-01,1,1,0.668
7,9,1,4,0,0,-5.00E-02,1,1,3.123
7,9,1,5,0,0,1.000000e-01,1,1,7.881
7,9,1,6,0,0,-5.00E-02,0,0,0.93
7,9,1,7,0,0,5.000000e-02,1,1,0.888
7,9,1,8,0,0,0,1,1,0.463
7,9,1,9,0,1,-5.00E-02,1,0,3.896
7,9,1,10,0,0,0,1,1,0.389
7,9,1,11,0,0,-1.00E-01,0,0,0.377
7,9,1,12,0,1,0,1,0,0.149
7,9,1,13,0,1,1.000000e-01,1,0,0.106
7,9,1,14,0,0,0,1,1,0.162
7,9,1,15,0,0,1.000000e-01,1,1,1.999
7,9,1,16,0,0,1.000000e-01,1,1,0.776
7,9,1,17,0,1,0,1,0,0.268
7,9,1,18,0,0,-1.00E-01,1,1,11.862
7,9,1,19,0,1,5.000000e-02,0,1,1.124
7,9,1,20,0,1,5.000000e-02,1,0,0.626
7,9,1,21,0,1,-1.00E-01,0,1,0.324
7,9,1,22,0,0,-1.00E-01,0,0,5.314
7,9,1,23,0,0,-5.00E-02,1,1,7.685
7,9,1,24,0,0,5.000000e-02,1,1,0.359
7,9,1,25,0,1,1.000000e-01,0,1,0.234
7,9,1,26,0,1,-5.00E-02,1,0,1.406
7,9,1,27,0,1,0,0,1,0.296
7,9,1,28,0,0,5.000000e-02,1,1,0.384
7,9,1,29,0,0,-5.00E-02,1,1,0.38
7,9,1,30,0,0,5.000000e-02,1,1,0.464
7,9,1,31,0,1,1.000000e-01,1,0,0.36
7,9,1,32,0,1,0,1,0,5.509
7,9,1,33,0,1,-1.00E-01,0,1,0.359
7,9,1,34,0,1,-5.00E-02,0,1,6.189
7,9,1,35,0,0,0,1,1,0.364
7,9,1,36,0,0,-1.00E-01,1,1,0.76
7,9,1,37,0,1,1.000000e-01,1,0,1.492
7,9,1,38,0,1,5.000000e-02,0,1,0.291
7,9,1,39,0,1,-5.00E-02,0,1,0.627
7,9,1,40,0,1,-1.00E-01,0,1,0.852
7,10,1,1,0,1,5.000000e-02,1,0,0.762
7,10,1,2,0,0,0,0,0,0.439
7,10,1,3,0,0,1.000000e-01,1,1,0.281
7,10,1,4,0,1,-5.00E-02,1,0,0.411
7,10,1,5,0,0,5.000000e-02,0,0,0.212
7,10,1,6,0,1,5.000000e-02,1,0,0.151
7,10,1,7,0,0,-5.00E-02,0,0,0.285
7,10,1,8,0,1,0,1,0,0
7,10,1,9,0,1,-1.00E-01,0,1,0.199
7,10,1,10,0,1,-1.00E-01,1,0,0.187
7,10,1,11,0,1,0,0,1,0.359
7,10,1,12,0,0,-5.00E-02,1,1,0.226
7,10,1,13,0,0,0,0,0,0.164
7,10,1,14,0,1,-1.00E-01,1,0,0.201
7,10,1,15,0,1,1.000000e-01,0,1,0.18
7,10,1,16,0,1,0,1,0,0.16
7,10,1,17,0,1,5.000000e-02,0,1,0.1
7,10,1,18,0,1,-1.00E-01,1,0,0.116
7,10,1,19,0,0,-1.00E-01,0,0,0.251
7,10,1,20,0,0,-5.00E-02,0,0,0.277
7,10,1,21,0,0,0,1,1,0.742
7,10,1,22,0,0,1.000000e-01,0,0,0.403
7,10,1,23,0,0,1.000000e-01,1,1,0.157
7,10,1,24,0,1,1.000000e-01,0,1,0.195
7,10,1,25,0,0,-1.00E-01,1,1,0.126
7,10,1,26,0,1,5.000000e-02,0,1,0.628
7,10,1,27,0,1,-5.00E-02,1,0,0.31
7,10,1,28,0,1,1.000000e-01,0,1,0.333
7,10,1,29,0,0,-5.00E-02,0,0,0.986
7,10,1,30,0,0,0,1,1,0.239
7,10,1,31,0,1,-5.00E-02,0,1,0.193
7,10,1,32,0,0,-1.00E-01,1,1,0.314
7,10,1,33,0,0,-1.00E-01,0,0,0.299
7,10,1,34,0,0,5.000000e-02,0,0,0.554
7,10,1,35,0,1,1.000000e-01,0,1,0.448
7,10,1,36,0,1,-5.00E-02,0,1,0.415
7,10,1,37,0,0,5.000000e-02,0,0,0.402
7,10,1,38,0,0,5.000000e-02,0,0,0.374
7,10,1,39,0,1,0,0,1,0.427
7,10,1,40,0,0,1.000000e-01,0,0,0.517
7,11,1,1,0,1,0,0,1,1.305
7,11,1,2,0,1,1.000000e-01,1,0,0.231
7,11,1,3,0,1,-5.00E-02,0,1,0.354
7,11,1,4,0,1,1.000000e-01,1,0,0.535
7,11,1,5,0,0,0,0,0,0.285
7,11,1,6,0,1,5.000000e-02,1,0,0.181
7,11,1,7,0,0,5.000000e-02,0,0,0.329
7,11,1,8,0,0,-1.00E-01,1,1,0.255
7,11,1,9,0,0,-5.00E-02,1,1,0.849
7,11,1,10,0,0,1.000000e-01,1,1,0.514
7,11,1,11,0,1,-1.00E-01,1,0,0.359
7,11,1,12,0,1,-1.00E-01,1,0,0.365
7,11,1,13,0,0,-1.00E-01,0,0,0.578
7,11,1,14,0,0,5.000000e-02,0,0,0.27
7,11,1,15,0,1,5.000000e-02,0,1,0.702
7,11,1,16,0,1,-1.00E-01,0,1,0.486
7,11,1,17,0,0,5.000000e-02,1,1,1.293
7,11,1,18,0,0,-1.00E-01,1,1,0.636
7,11,1,19,0,0,1.000000e-01,0,0,0.414
7,11,1,20,0,0,5.000000e-02,0,0,1.321
7,11,1,21,0,0,0,0,0,0.294
7,11,1,22,0,1,-5.00E-02,1,0,0.246
7,11,1,23,0,1,0,1,0,0.367
7,11,1,24,0,0,0,0,0,0.284
7,11,1,25,0,1,0,0,1,0.292
7,11,1,26,0,1,1.000000e-01,0,1,0.468
7,11,1,27,0,1,5.000000e-02,1,0,0.995
7,11,1,28,0,1,5.000000e-02,0,1,1.047
7,11,1,29,0,0,-5.00E-02,1,1,0.256
7,11,1,30,0,1,0,0,1,0.314
7,11,1,31,0,0,-1.00E-01,1,1,0.296
7,11,1,32,0,1,1.000000e-01,1,0,0.703
7,11,1,33,0,0,-5.00E-02,1,1,0.447
7,11,1,34,0,1,-1.00E-01,1,0,0.416
7,11,1,35,0,0,1.000000e-01,1,1,0.306
7,11,1,36,0,0,0,1,1,0.199
7,11,1,37,0,1,-5.00E-02,1,0,0.926
7,11,1,38,0,0,1.000000e-01,0,0,0.402
7,11,1,39,0,1,-5.00E-02,0,1,0.43
7,11,1,40,0,0,-5.00E-02,0,0,0.344
7,12,1,1,0,0,-1.00E-01,1,1,1.54
7,12,1,2,0,1,-1.00E-01,1,0,0.353
7,12,1,3,0,1,0,0,1,0.35
7,12,1,4,0,0,5.000000e-02,0,0,0.307
7,12,1,5,0,1,1.000000e-01,1,0,0.178
7,12,1,6,0,1,0,0,1,0.271
7,12,1,7,0,1,5.000000e-02,1,0,0.279
7,12,1,8,0,1,-1.00E-01,1,0,1.847
7,12,1,9,0,0,1.000000e-01,0,0,0.192
7,12,1,10,0,0,1.000000e-01,1,1,0.123
7,12,1,11,0,1,0,0,1,0.088
7,12,1,12,0,1,5.000000e-02,0,1,0.162
7,12,1,13,0,1,1.000000e-01,1,0,0.19
7,12,1,14,0,0,-1.00E-01,0,0,0.226
7,12,1,15,0,0,-5.00E-02,1,1,0.204
7,12,1,16,0,1,-5.00E-02,0,1,0.264
7,12,1,17,0,0,5.000000e-02,0,0,0.144
7,12,1,18,0,0,0,0,0,0.141
7,12,1,19,0,1,5.000000e-02,1,0,0.244
7,12,1,20,0,0,-1.00E-01,0,0,0.125
7,12,1,21,0,0,-1.00E-01,0,0,0.115
7,12,1,22,0,1,-5.00E-02,0,1,0.122
7,12,1,23,0,1,-5.00E-02,1,0,0.113
7,12,1,24,0,1,0,0,1,0.336
7,12,1,25,0,0,1.000000e-01,0,0,0.236
7,12,1,26,0,1,1.000000e-01,0,1,0.208
7,12,1,27,0,0,0,0,0,0.099
7,12,1,28,0,0,1.000000e-01,0,0,0.171
7,12,1,29,0,1,1.000000e-01,0,1,0.239
7,12,1,30,0,0,-5.00E-02,0,0,0.225
7,12,1,31,0,0,0,0,0,0.483
7,12,1,32,0,0,-5.00E-02,1,1,0.3
7,12,1,33,0,0,5.000000e-02,0,0,0.131
7,12,1,34,0,0,0,1,1,0.193
7,12,1,35,0,0,-5.00E-02,1,1,0.349
7,12,1,36,0,1,-5.00E-02,0,1,0.21
7,12,1,37,0,1,-1.00E-01,1,0,0.221
7,12,1,38,0,1,-1.00E-01,1,0,0.352
7,12,1,39,0,0,5.000000e-02,1,1,0.357
7,12,1,40,0,1,5.000000e-02,1,0,0.243
7,13,2,1,1,0,0,1,0,0.981
7,13,2,2,1,1,-5.00E-02,0,0,0.608
7,13,2,3,1,0,-5.00E-02,0,1,0.251
7,13,2,4,1,1,-1.00E-01,1,1,0.228
7,13,2,5,1,0,0,0,1,0.327
7,13,2,6,1,0,-1.00E-01,0,1,0.149
7,13,2,7,1,0,-1.00E-01,1,0,0.338
7,13,2,8,1,0,-1.00E-01,0,1,0.28
7,13,2,9,1,0,1.000000e-01,0,1,0.56
7,13,2,10,1,1,1.000000e-01,1,1,0.421
7,13,2,11,1,1,1.000000e-01,0,0,0.351
7,13,2,12,1,1,0,0,0,0.357
7,13,2,13,1,1,-5.00E-02,1,1,1.034
7,13,2,14,1,0,1.000000e-01,0,1,0.212
7,13,2,15,1,1,-1.00E-01,0,0,0.295
7,13,2,16,1,1,-1.00E-01,1,1,1.142
7,13,2,17,1,1,5.000000e-02,0,0,0.617
7,13,2,18,1,1,1.000000e-01,0,0,0.253
7,13,2,19,1,1,-1.00E-01,0,0,0.479
7,13,2,20,1,1,5.000000e-02,0,0,0.87
7,13,2,21,1,0,0,1,0,0.279
7,13,2,22,1,0,0,0,1,0.263
7,13,2,23,1,0,5.000000e-02,0,1,0.328
7,13,2,24,1,1,1.000000e-01,0,0,0.175
7,13,2,25,1,1,-5.00E-02,1,1,0.091
7,13,2,26,1,0,5.000000e-02,1,0,0.346
7,13,2,27,1,1,-5.00E-02,0,0,0.287
7,13,2,28,1,0,-5.00E-02,0,1,0.279
7,13,2,29,1,0,-5.00E-02,1,0,0.471
7,13,2,30,1,0,-1.00E-01,0,1,0.448
7,13,2,31,1,1,5.000000e-02,1,1,0.689
7,13,2,32,1,0,-5.00E-02,0,1,0.33
7,13,2,33,1,1,0,1,1,0.318
7,13,2,34,1,0,1.000000e-01,1,0,0.309
7,13,2,35,1,1,0,0,0,0.508
7,13,2,36,1,0,5.000000e-02,0,1,0.771
7,13,2,37,1,0,5.000000e-02,0,1,1.127
7,13,2,38,1,1,0,0,0,0.757
7,13,2,39,1,1,5.000000e-02,0,0,1.208
7,13,2,40,1,0,1.000000e-01,1,0,0.156
7,14,2,1,1,0,0,1,0,2.81
7,14,2,2,1,1,-5.00E-02,1,1,1.195
7,14,2,3,1,0,1.000000e-01,1,0,0.686
7,14,2,4,1,0,-5.00E-02,0,1,1.118
7,14,2,5,1,1,5.000000e-02,0,0,0.372
7,14,2,6,1,1,0,1,1,0.176
7,14,2,7,1,0,5.000000e-02,0,1,0.453
7,14,2,8,1,0,-1.00E-01,0,1,0.398
7,14,2,9,1,1,-1.00E-01,0,0,0.721
7,14,2,10,1,0,-1.00E-01,1,0,1.208
7,14,2,11,1,0,-1.00E-01,0,1,1.323
7,14,2,12,1,0,0,1,0,0.231
7,14,2,13,1,1,0,0,0,0.138
7,14,2,14,1,1,-5.00E-02,1,1,0.169
7,14,2,15,1,0,5.000000e-02,0,1,0.038
7,14,2,16,1,0,1.000000e-01,1,0,0
7,14,2,17,1,1,-5.00E-02,0,0,0.084
7,14,2,18,1,1,0,1,1,0.322
7,14,2,19,1,0,5.000000e-02,0,1,0.818
7,14,2,20,1,1,1.000000e-01,1,1,0.924
7,14,2,21,1,0,5.000000e-02,1,0,0.451
7,14,2,22,1,0,-5.00E-02,1,0,5.356
7,14,2,23,1,1,5.000000e-02,0,0,0.909
7,14,2,24,1,1,1.000000e-01,1,1,8.923
7,14,2,25,1,1,-5.00E-02,0,0,0.196
7,14,2,26,1,0,-1.00E-01,1,0,0.159
7,14,2,27,1,1,-1.00E-01,0,0,0.091
7,14,2,28,1,1,-1.00E-01,1,1,0.01
7,14,2,29,1,0,-5.00E-02,1,0,0.222
7,14,2,30,1,0,1.000000e-01,0,1,0.217
7,14,2,31,1,0,-5.00E-02,0,1,0.076
7,14,2,32,1,1,1.000000e-01,1,1,0.237
7,14,2,33,1,1,5.000000e-02,0,0,0.15
7,14,2,34,1,1,1.000000e-01,1,1,0.068
7,14,2,35,1,0,1.000000e-01,0,1,0.069
7,14,2,36,1,1,5.000000e-02,1,1,0.366
7,14,2,37,1,0,0,0,1,0.314
7,14,2,38,1,0,0,1,0,0.097
7,14,2,39,1,1,-1.00E-01,0,0,0.217
7,14,2,40,1,1,0,0,0,0.132
7,15,2,1,1,1,1.000000e-01,1,1,1.999
7,15,2,2,1,0,-5.00E-02,0,1,1.074
7,15,2,3,1,1,-5.00E-02,0,0,1.192
7,15,2,4,1,0,1.000000e-01,0,1,0.811
7,15,2,5,1,1,-5.00E-02,0,0,0.215
7,15,2,6,1,1,-1.00E-01,1,1,0.328
7,15,2,7,1,0,-1.00E-01,0,1,0.168
7,15,2,8,1,1,0,1,1,0.085
7,15,2,9,1,1,0,0,0,0.276
7,15,2,10,1,0,0,1,0,0.213
7,15,2,11,1,1,1.000000e-01,0,0,0.367
7,15,2,12,1,1,0,0,0,0.163
7,15,2,13,1,1,0,0,0,0.065
7,15,2,14,1,1,5.000000e-02,1,1,0.123
7,15,2,15,1,1,5.000000e-02,0,0,0.025
7,15,2,16,1,0,0,0,1,0.179
7,15,2,17,1,0,1.000000e-01,0,1,2.727
7,15,2,18,1,0,-1.00E-01,1,0,0.371
7,15,2,19,1,1,-1.00E-01,0,0,0.512
7,15,2,20,1,0,5.000000e-02,1,0,0.511
7,15,2,21,1,0,-5.00E-02,0,1,0.446
7,15,2,22,1,0,-5.00E-02,1,0,0.479
7,15,2,23,1,0,0,1,0,0.862
7,15,2,24,1,0,0,0,1,0.759
7,15,2,25,1,1,1.000000e-01,0,0,0.548
7,15,2,26,1,1,5.000000e-02,1,1,0.737
7,15,2,27,1,0,-1.00E-01,0,1,0.79
7,15,2,28,1,1,-5.00E-02,0,0,0.842
7,15,2,29,1,1,5.000000e-02,1,1,0.451
7,15,2,30,1,1,1.000000e-01,0,0,0.219
7,15,2,31,1,0,5.000000e-02,1,0,0.071
7,15,2,32,1,0,1.000000e-01,1,0,0.304
7,15,2,33,1,1,-1.00E-01,1,1,0.703
7,15,2,34,1,1,-1.00E-01,1,1,0.711
7,15,2,35,1,0,1.000000e-01,0,1,0.34
7,15,2,36,1,1,-5.00E-02,1,1,0.282
7,15,2,37,1,0,5.000000e-02,0,1,0.378
7,15,2,38,1,0,-5.00E-02,1,0,0.781
7,15,2,39,1,0,-1.00E-01,0,1,0.733
7,15,2,40,1,0,5.000000e-02,0,1,0.643
7,16,2,1,1,0,5.000000e-02,1,0,1.829
7,16,2,2,1,0,-1.00E-01,1,0,1.438
7,16,2,3,1,0,-5.00E-02,0,1,1.007
7,16,2,4,1,1,5.000000e-02,1,1,0.626
7,16,2,5,1,1,5.000000e-02,1,1,0.82
7,16,2,6,1,1,0,0,0,1.542
7,16,2,7,1,1,0,0,0,2.163
7,16,2,8,1,0,0,1,0,0.582
7,16,2,9,1,0,-1.00E-01,0,1,2.122
7,16,2,10,1,0,1.000000e-01,1,0,0.695
7,16,2,11,1,0,0,0,1,2.734
7,16,2,12,1,0,1.000000e-01,1,0,0.777
7,16,2,13,1,1,1.000000e-01,1,1,0.678
7,16,2,14,1,1,-5.00E-02,1,1,0.15
7,16,2,15,1,0,0,0,1,0.163
7,16,2,16,1,0,-5.00E-02,0,1,0.36
7,16,2,17,1,1,5.000000e-02,1,1,0.348
7,16,2,18,1,1,1.000000e-01,0,0,0.546
7,16,2,19,1,1,-5.00E-02,0,0,0.509
7,16,2,20,1,0,-1.00E-01,1,0,0.198
7,16,2,21,1,0,-5.00E-02,1,0,0.775
7,16,2,22,1,1,-5.00E-02,1,1,0.143
7,16,2,23,1,1,0,0,0,0.33
7,16,2,24,1,1,-1.00E-01,1,1,0.769
7,16,2,25,1,0,0,0,1,1.237
7,16,2,26,1,0,5.000000e-02,1,0,0.287
7,16,2,27,1,1,-5.00E-02,1,1,0.303
7,16,2,28,1,1,-1.00E-01,1,1,0.143
7,16,2,29,1,0,-5.00E-02,0,1,0.148
7,16,2,30,1,0,5.000000e-02,1,0,0.577
7,16,2,31,1,1,1.000000e-01,1,1,0.469
7,16,2,32,1,0,-1.00E-01,1,0,0.405
7,16,2,33,1,0,1.000000e-01,1,0,0.377
7,16,2,34,1,1,1.000000e-01,0,0,0.341
7,16,2,35,1,1,5.000000e-02,0,0,0.603
7,16,2,36,1,1,0,1,1,0.366
7,16,2,37,1,0,5.000000e-02,1,0,1.178
7,16,2,38,1,1,-1.00E-01,1,1,0.709
7,16,2,39,1,1,-1.00E-01,1,1,0.836
7,16,2,40,1,0,1.000000e-01,1,0,1.022
7,17,2,1,1,1,5.000000e-02,1,1,0.79
7,17,2,2,1,1,1.000000e-01,1,1,0.419
7,17,2,3,1,0,-1.00E-01,0,1,0.557
7,17,2,4,1,0,1.000000e-01,1,0,0.386
7,17,2,5,1,0,-5.00E-02,0,1,2.071
7,17,2,6,1,1,5.000000e-02,0,0,0.662
7,17,2,7,1,1,-5.00E-02,0,0,0.374
7,17,2,8,1,1,1.000000e-01,1,1,0.219
7,17,2,9,1,0,1.000000e-01,0,1,0.373
7,17,2,10,1,0,5.000000e-02,0,1,0.106
7,17,2,11,1,0,-5.00E-02,0,1,0.161
7,17,2,12,1,0,-1.00E-01,0,1,0.191
7,17,2,13,1,0,-5.00E-02,0,1,0.162
7,17,2,14,1,1,5.000000e-02,0,0,1.606
7,17,2,15,1,0,5.000000e-02,0,1,2.144
7,17,2,16,1,1,-5.00E-02,1,1,1.285
7,17,2,17,1,0,1.000000e-01,1,0,0.692
7,17,2,18,1,1,0,0,0,0.091
7,17,2,19,1,0,0,1,0,0.02
7,17,2,20,1,0,-1.00E-01,0,1,0.078
7,17,2,21,1,1,1.000000e-01,0,0,0.334
7,17,2,22,1,1,-1.00E-01,0,0,2.716
7,17,2,23,1,0,1.000000e-01,1,0,0.504
7,17,2,24,1,1,-1.00E-01,1,1,1.08
7,17,2,25,1,1,-5.00E-02,0,0,0.376
7,17,2,26,1,0,-5.00E-02,1,0,0.148
7,17,2,27,1,0,5.000000e-02,0,1,0.329
7,17,2,28,1,0,0,1,0,0.199
7,17,2,29,1,1,-5.00E-02,0,0,1.21
7,17,2,30,1,1,-1.00E-01,1,1,0.285
7,17,2,31,1,1,-1.00E-01,1,1,1.029
7,17,2,32,1,1,0,0,0,0.382
7,17,2,33,1,0,-1.00E-01,1,0,0.146
7,17,2,34,1,1,0,0,0,0.64
7,17,2,35,1,0,0,0,1,0.025
7,17,2,36,1,1,5.000000e-02,0,0,0.579
7,17,2,37,1,0,0,1,0,0.472
7,17,2,38,1,1,0,1,1,0.56
7,17,2,39,1,0,5.000000e-02,0,1,2.349
7,17,2,40,1,1,1.000000e-01,0,0,1.351
7,18,2,1,1,1,0,0,0,2.378
7,18,2,2,1,0,-5.00E-02,0,1,2.308
7,18,2,3,1,1,1.000000e-01,1,1,0.849
7,18,2,4,1,0,0,0,1,0.603
7,18,2,5,1,1,-5.00E-02,1,1,0.742
7,18,2,6,1,0,0,0,1,0.259
7,18,2,7,1,0,5.000000e-02,0,1,0.514
7,18,2,8,1,0,1.000000e-01,1,0,0.442
7,18,2,9,1,0,-1.00E-01,1,0,0.266
7,18,2,10,1,0,5.000000e-02,1,0,0.292
7,18,2,11,1,1,-1.00E-01,0,0,0.276
7,18,2,12,1,0,0,0,1,0.54
7,18,2,13,1,0,-5.00E-02,0,1,0.009
7,18,2,14,1,1,1.000000e-01,0,0,0.411
7,18,2,15,1,1,1.000000e-01,1,1,0.407
7,18,2,16,1,0,0,1,0,0.482
7,18,2,17,1,1,5.000000e-02,1,1,1.169
7,18,2,18,1,1,0,1,1,0.701
7,18,2,19,1,0,1.000000e-01,1,0,0.637
7,18,2,20,1,0,-1.00E-01,0,1,0.239
7,18,2,21,1,0,-5.00E-02,1,0,0.361
7,18,2,22,1,0,5.000000e-02,1,0,0.454
7,18,2,23,1,1,5.000000e-02,0,0,0.23
7,18,2,24,1,0,5.000000e-02,1,0,0.361
7,18,2,25,1,1,-1.00E-01,0,0,0.406
7,18,2,26,1,1,-1.00E-01,1,1,0.249
7,18,2,27,1,1,-1.00E-01,1,1,0.194
7,18,2,28,1,1,5.000000e-02,0,0,0.736
7,18,2,29,1,0,-1.00E-01,1,0,0.485
7,18,2,30,1,1,1.000000e-01,0,0,0.629
7,18,2,31,1,0,1.000000e-01,1,0,0.271
7,18,2,32,1,0,1.000000e-01,0,1,1.44
7,18,2,33,1,0,-1.00E-01,1,0,0.351
7,18,2,34,1,1,-5.00E-02,1,1,0.277
7,18,2,35,1,1,-5.00E-02,0,0,0.278
7,18,2,36,1,1,0,1,1,0.206
7,18,2,37,1,1,-5.00E-02,0,0,0.081
7,18,2,38,1,1,5.000000e-02,1,1,0.242
7,18,2,39,1,0,-5.00E-02,1,0,0.499
7,18,2,40,1,1,0,1,1,0.346
7,19,1,1,0,0,5.000000e-02,0,0,1.026
7,19,1,2,0,1,-5.00E-02,1,0,0.276
7,19,1,3,0,0,-1.00E-01,0,0,0.284
7,19,1,4,0,0,0,0,0,0.299
7,19,1,5,0,1,0,1,0,0.123
7,19,1,6,0,0,-5.00E-02,1,1,5.306
7,19,1,7,0,1,-1.00E-01,1,0,1.462
7,19,1,8,0,1,0,1,0,0.501
7,19,1,9,0,0,5.000000e-02,0,0,0.829
7,19,1,10,0,0,-1.00E-01,1,1,0.118
7,19,1,11,0,1,-1.00E-01,1,0,0
7,19,1,12,0,0,0,0,0,0.104
7,19,1,13,0,0,-5.00E-02,0,0,0.224
7,19,1,14,0,1,-5.00E-02,1,0,0.138
7,19,1,15,0,1,0,0,1,0.263
7,19,1,16,0,1,1.000000e-01,0,1,0.129
7,19,1,17,0,0,5.000000e-02,1,1,0.095
7,19,1,18,0,1,1.000000e-01,0,1,0.215
7,19,1,19,0,1,5.000000e-02,1,0,0.097
7,19,1,20,0,1,5.000000e-02,0,1,4.625
7,19,1,21,0,0,0,1,1,0.239
7,19,1,22,0,1,-5.00E-02,0,1,0.298
7,19,1,23,0,0,1.000000e-01,1,1,0.481
7,19,1,24,0,0,0,0,0,0.321
7,19,1,25,0,1,1.000000e-01,1,0,0.392
7,19,1,26,0,1,5.000000e-02,1,0,1.132
7,19,1,27,0,1,-1.00E-01,1,0,0.601
7,19,1,28,0,0,-1.00E-01,1,1,0.78
7,19,1,29,0,0,-1.00E-01,0,0,0.439
7,19,1,30,0,0,-5.00E-02,0,0,0.167
7,19,1,31,0,0,-5.00E-02,1,1,0.124
7,19,1,32,0,1,-1.00E-01,0,1,0.209
7,19,1,33,0,1,5.000000e-02,1,0,0.373
7,19,1,34,0,0,1.000000e-01,1,1,0.962
7,19,1,35,0,1,-5.00E-02,1,0,2.446
7,19,1,36,0,0,5.000000e-02,0,0,0.166
7,19,1,37,0,0,1.000000e-01,1,1,0.075
