Subnum,nowblock,nowblocktype,nowtrial,ind_up_color,test_color,testspeed,leftorright,keypress,RT
1,13,4,34,1,1,0,1,1,0.535
1,13,4,35,1,1,-3.000000e-01,1,0,0.358
1,13,4,36,1,1,-6.000000e-01,0,0,0.402
1,13,4,37,1,0,-3.000000e-01,1,0,0.356
1,13,4,38,1,0,-6.000000e-01,0,0,0.371
1,13,4,39,1,0,3.000000e-01,0,1,0.400
1,13,4,40,1,1,-6.000000e-01,0,0,0.338
1,14,3,1,0,0,-3.000000e-01,0,0,0.418
1,14,3,2,0,1,3.000000e-01,1,1,0.389
1,14,3,3,0,1,6.000000e-01,0,1,0.361
1,14,3,4,0,1,-3.000000e-01,1,0,0.382
1,14,3,5,0,1,-6.000000e-01,0,0,0.307
1,14,3,6,0,0,-6.000000e-01,0,0,0.346
1,14,3,7,0,1,3.000000e-01,0,1,0.680
1,14,3,8,0,0,0,1,0,0.456
1,14,3,9,0,0,-6.000000e-01,1,0,0.289
1,14,3,10,0,0,6.000000e-01,1,1,0.441
1,14,3,11,0,1,0,1,0,0.570
1,14,3,12,0,0,3.000000e-01,1,1,0.359
1,14,3,13,0,1,6.000000e-01,0,1,0.381
1,14,3,14,0,1,-3.000000e-01,1,0,0.321
1,14,3,15,0,1,0,0,0,0.544
1,14,3,16,0,0,6.000000e-01,1,1,0.382
1,14,3,17,0,1,-6.000000e-01,0,0,0.370
1,14,3,18,0,1,-3.000000e-01,1,0,0.462
1,14,3,19,0,1,3.000000e-01,1,1,0.383
1,14,3,20,0,1,6.000000e-01,0,1,0.476
1,14,3,21,0,0,6.000000e-01,1,1,0.356
1,14,3,22,0,0,-3.000000e-01,0,0,0.554
1,14,3,23,0,1,-6.000000e-01,0,0,0.359
1,14,3,24,0,0,3.000000e-01,1,1,0.643
1,14,3,25,0,0,-6.000000e-01,1,0,0.310
1,14,3,26,0,0,-3.000000e-01,1,0,0.310
1,14,3,27,0,0,6.000000e-01,0,1,0.357
1,14,3,28,0,0,-6.000000e-01,0,0,0.330
1,14,3,29,0,0,3.000000e-01,0,1,0.407
1,14,3,30,0,1,6.000000e-01,0,1,0.396
1,14,3,31,0,1,3.000000e-01,1,1,0.401
1,14,3,32,0,1,0,1,0,0.419
1,14,3,33,0,0,0,0,1,0.654
1,14,3,34,0,1,0,1,1,0.583
1,14,3,35,0,1,-3.000000e-01,1,0,0.363
1,14,3,36,0,1,-6.000000e-01,1,0,0.383
1,14,3,37,0,0,0,1,1,0.732
1,14,3,38,0,0,-3.000000e-01,1,0,0.354
1,14,3,39,0,0,3.000000e-01,0,1,0.407
1,14,3,40,0,0,0,0,0,0.475
1,15,1,1,0,1,-6.000000e-01,0,1,0.727
1,15,1,2,0,1,0,0,0,0.470
1,15,1,3,0,1,6.000000e-01,0,1,0.295
1,15,1,4,0,1,0,0,0,0.575
1,15,1,5,0,0,-6.000000e-01,0,1,0.531
1,15,1,6,0,0,-6.000000e-01,0,0,0.353
1,15,1,7,0,0,-3.000000e-01,1,0,0.423
1,15,1,8,0,0,0,0,1,0.625
1,15,1,9,0,1,3.000000e-01,1,1,0.404
1,15,1,10,0,1,-3.000000e-01,0,0,0.375
1,15,1,11,0,0,6.000000e-01,0,1,0.436
1,15,1,12,0,0,-3.000000e-01,1,0,0.446
1,15,1,13,0,1,6.000000e-01,1,1,0.416
1,15,1,14,0,1,0,1,1,0.498
1,15,1,15,0,0,-6.000000e-01,1,0,0.370
1,15,1,16,0,1,-3.000000e-01,1,0,0.342
1,15,1,17,0,0,-3.000000e-01,1,0,0.317
1,15,1,18,0,1,3.000000e-01,1,1,0.387
1,15,1,19,0,1,6.000000e-01,0,1,0.415
1,15,1,20,0,0,-3.000000e-01,0,0,0.330
1,15,1,21,0,0,3.000000e-01,1,1,0.384
1,15,1,22,0,1,-6.000000e-01,0,0,0.341
1,15,1,23,0,0,3.000000e-01,1,1,0.322
1,15,1,24,0,0,0,0,0,0.561
1,15,1,25,0,0,3.000000e-01,0,1,0.351
1,15,1,26,0,1,-3.000000e-01,0,0,0.596
1,15,1,27,0,1,3.000000e-01,1,1,0.370
1,15,1,28,0,0,3.000000e-01,1,1,0.374
1,15,1,29,0,1,0,1,1,0.410
1,15,1,30,0,0,0,1,1,0.438
1,15,1,31,0,0,0,1,1,0.496
1,15,1,32,0,0,-6.000000e-01,1,0,0.400
1,15,1,33,0,1,3.000000e-01,1,1,0.403
1,15,1,34,0,0,6.000000e-01,0,1,0.439
1,15,1,35,0,0,6.000000e-01,0,1,0.368
1,15,1,36,0,1,-6.000000e-01,0,0,0.788
1,15,1,37,0,0,6.000000e-01,1,1,0.377
1,15,1,38,0,1,-3.000000e-01,1,0,0.414
1,15,1,39,0,1,6.000000e-01,0,1,0.383
1,15,1,40,0,1,-6.000000e-01,1,0,0.341
1,16,4,1,1,0,-3.000000e-01,1,0,1.146
1,16,4,2,1,0,6.000000e-01,1,1,0.320
1,16,4,3,1,1,6.000000e-01,0,1,0.318
1,16,4,4,1,0,0,1,0,0.669
1,16,4,5,1,1,6.000000e-01,1,1,0.350
1,16,4,6,1,0,-6.000000e-01,1,0,0.458
1,16,4,7,1,1,-6.000000e-01,1,0,0.413
1,16,4,8,1,1,3.000000e-01,0,0,0.864
1,16,4,9,1,0,-3.000000e-01,0,0,0.367
1,16,4,10,1,0,-6.000000e-01,0,0,0.355
1,16,4,11,1,0,-3.000000e-01,0,0,0.403
1,16,4,12,1,0,3.000000e-01,0,0,0.677
1,16,4,13,1,0,3.000000e-01,0,1,0.366
1,16,4,14,1,1,3.000000e-01,1,1,0.427
1,16,4,15,1,0,0,0,1,0.469
1,16,4,16,1,0,0,1,1,0.382
1,16,4,17,1,1,-3.000000e-01,1,0,0.370
1,16,4,18,1,1,0,0,0,0.485
1,16,4,19,1,1,6.000000e-01,0,1,0.343
1,16,4,20,1,1,0,0,0,0.548
1,16,4,21,1,1,-6.000000e-01,1,0,0.362
1,16,4,22,1,0,6.000000e-01,0,1,0.287
1,16,4,23,1,0,6.000000e-01,1,1,0.335
1,16,4,24,1,0,-6.000000e-01,0,0,0.325
1,16,4,25,1,1,0,0,0,0.484
1,16,4,26,1,1,3.000000e-01,1,1,0.436
1,16,4,27,1,0,6.000000e-01,1,1,0.355
1,16,4,28,1,0,0,1,0,0.552
1,16,4,29,1,1,-3.000000e-01,0,0,0.342
1,16,4,30,1,0,3.000000e-01,0,0,0.483
1,16,4,31,1,1,-6.000000e-01,1,0,0.372
1,16,4,32,1,0,3.000000e-01,1,1,0.464
1,16,4,33,1,0,-6.000000e-01,0,0,0.362
1,16,4,34,1,1,3.000000e-01,0,1,0.406
1,16,4,35,1,1,-3.000000e-01,0,1,0.482
1,16,4,36,1,1,0,1,1,0.490
1,16,4,37,1,1,-3.000000e-01,0,0,0.354
1,16,4,38,1,1,-6.000000e-01,0,0,0.343
1,16,4,39,1,0,-3.000000e-01,0,0,0.301
1,16,4,40,1,1,6.000000e-01,0,1,0.291
1,17,2,1,1,0,3.000000e-01,0,1,0.643
1,17,2,2,1,0,3.000000e-01,0,1,0.374
1,17,2,3,1,1,3.000000e-01,1,0,0.425
1,17,2,4,1,0,0,1,1,0.389
1,17,2,5,1,0,6.000000e-01,1,1,0.433
1,17,2,6,1,1,-6.000000e-01,0,0,0.379
1,17,2,7,1,1,0,0,1,0.360
1,17,2,8,1,0,-3.000000e-01,0,0,0.382
1,17,2,9,1,0,3.000000e-01,0,1,0.344
1,17,2,10,1,0,0,1,0,0.583
1,17,2,11,1,0,-6.000000e-01,0,0,0.379
1,17,2,12,1,0,0,0,0,0.455
1,17,2,13,1,0,0,1,1,0.377
1,17,2,14,1,0,-6.000000e-01,0,0,0.365
1,17,2,15,1,1,6.000000e-01,1,1,0.418
1,17,2,16,1,1,3.000000e-01,1,1,0.750
1,17,2,17,1,1,0,1,1,0.386
1,17,2,18,1,1,0,0,0,0.550
1,17,2,19,1,0,-3.000000e-01,1,0,0.475
1,17,2,20,1,1,-3.000000e-01,1,1,0.420
1,17,2,21,1,1,6.000000e-01,1,1,0.351
1,17,2,22,1,1,-3.000000e-01,0,0,0.356
1,17,2,23,1,1,-6.000000e-01,1,0,0.313
1,17,2,24,1,0,-6.000000e-01,0,0,0.440
1,17,2,25,1,0,6.000000e-01,1,1,0.330
1,17,2,26,1,0,6.000000e-01,1,1,0.456
1,17,2,27,1,1,3.000000e-01,0,1,0.554
1,17,2,28,1,0,-3.000000e-01,1,0,0.319
1,17,2,29,1,1,6.000000e-01,0,1,0.405
1,17,2,30,1,0,-6.000000e-01,1,0,0.361
1,17,2,31,1,1,-6.000000e-01,0,0,0.421
1,17,2,32,1,1,-3.000000e-01,1,0,0.376
1,17,2,33,1,0,3.000000e-01,1,1,0.789
1,17,2,34,1,1,-6.000000e-01,1,0,0.362
1,17,2,35,1,0,6.000000e-01,0,1,0.389
1,17,2,36,1,0,-3.000000e-01,0,0,0.546
1,17,2,37,1,1,0,1,0,0.495
1,17,2,38,1,1,6.000000e-01,1,1,0.336
1,17,2,39,1,1,-3.000000e-01,0,0,0.398
1,17,2,40,1,1,3.000000e-01,0,1,0.353
1,18,4,1,1,0,-3.000000e-01,0,0,0.561
1,18,4,2,1,1,-3.000000e-01,0,0,0.342
1,18,4,3,1,0,0,0,1,0.371
1,18,4,4,1,1,6.000000e-01,0,1,0.393
1,18,4,5,1,1,6.000000e-01,1,1,0.358
1,18,4,6,1,1,0,0,1,0.443
1,18,4,7,1,0,3.000000e-01,1,1,0.349
1,18,4,8,1,0,6.000000e-01,1,1,0.354
1,18,4,9,1,0,-6.000000e-01,1,0,0.448
1,18,4,10,1,0,3.000000e-01,1,1,0.361
1,18,4,11,1,0,0,1,1,0.365
1,18,4,12,1,1,-3.000000e-01,1,1,0.603
1,18,4,13,1,1,0,0,1,0.391
1,18,4,14,1,1,3.000000e-01,1,1,0.370
1,18,4,15,1,0,0,0,0,0.543
1,18,4,16,1,1,3.000000e-01,0,1,0.332
1,18,4,17,1,1,0,0,1,0.402
1,18,4,18,1,0,-6.000000e-01,0,0,0.438
1,18,4,19,1,1,-3.000000e-01,0,0,0.463
1,18,4,20,1,1,0,1,1,0.385
1,18,4,21,1,1,-6.000000e-01,0,0,0.507
1,18,4,22,1,1,-6.000000e-01,1,0,0.539
1,18,4,23,1,0,3.000000e-01,1,1,0.385
1,18,4,24,1,0,-6.000000e-01,1,0,0.381
1,18,4,25,1,1,-6.000000e-01,0,0,0.473
1,18,4,26,1,1,3.000000e-01,0,1,0.442
1,18,4,27,1,1,6.000000e-01,0,1,0.356
1,18,4,28,1,0,6.000000e-01,1,1,0.417
1,18,4,29,1,0,-3.000000e-01,0,1,0.483
1,18,4,30,1,1,-3.000000e-01,0,0,0.516
1,18,4,31,1,1,3.000000e-01,0,0,0.747
1,18,4,32,1,0,3.000000e-01,1,1,0.328
1,18,4,33,1,1,6.000000e-01,1,1,0.334
1,18,4,34,1,1,-6.000000e-01,1,0,0.460
1,18,4,35,1,0,6.000000e-01,0,1,0.293
1,18,4,36,1,0,0,1,1,0.414
1,18,4,37,1,0,6.000000e-01,0,1,0.352
1,18,4,38,1,0,-6.000000e-01,0,0,0.382
1,18,4,39,1,0,-3.000000e-01,1,0,0.602
1,18,4,40,1,0,-3.000000e-01,0,0,0.669
1,19,2,1,1,0,3.000000e-01,1,1,0.769
1,19,2,2,1,1,3.000000e-01,0,1,0.543
1,19,2,3,1,0,-3.000000e-01,0,0,0.436
1,19,2,4,1,0,6.000000e-01,0,1,0.494
1,19,2,5,1,1,0,1,1,0.622
1,19,2,6,1,1,-3.000000e-01,0,1,0.417
1,19,2,7,1,0,0,1,1,0.378
1,19,2,8,1,0,-3.000000e-01,0,0,0.368
1,19,2,9,1,0,0,0,1,0.493
1,19,2,10,1,1,0,1,0,0.413
1,19,2,11,1,0,6.000000e-01,0,1,0.415
1,19,2,12,1,0,3.000000e-01,1,1,0.450
1,19,2,13,1,1,6.000000e-01,1,1,0.387
1,19,2,14,1,1,-6.000000e-01,1,0,0.575
1,19,2,15,1,1,6.000000e-01,1,1,0.364
1,19,2,16,1,1,-6.000000e-01,0,0,0.400
1,19,2,17,1,1,3.000000e-01,0,1,0.476
1,19,2,18,1,1,-6.000000e-01,0,0,0.403
1,19,2,19,1,0,0,1,1,0.432
1,19,2,20,1,1,3.000000e-01,0,1,0.393
1,19,2,21,1,0,-6.000000e-01,1,0,0.325
1,19,2,22,1,0,3.000000e-01,0,1,0.371
1,19,2,23,1,0,0,0,1,0.353
1,19,2,24,1,1,6.000000e-01,1,1,0.383
1,19,2,25,1,0,3.000000e-01,1,1,0.306
1,19,2,26,1,0,-3.000000e-01,1,0,0.330
1,19,2,27,1,1,-3.000000e-01,0,0,0.360
1,19,2,28,1,0,-6.000000e-01,0,0,0.341
1,19,2,29,1,1,0,0,0,0.772
1,19,2,30,1,0,-6.000000e-01,1,0,0.391
1,19,2,31,1,0,-6.000000e-01,1,0,0.468
1,19,2,32,1,1,-6.000000e-01,1,0,0.348
1,19,2,33,1,1,3.000000e-01,1,1,0.656
1,19,2,34,1,1,0,1,0,0.643
1,19,2,35,1,1,-3.000000e-01,0,0,0.437
1,19,2,36,1,1,6.000000e-01,1,1,0.342
1,19,2,37,1,0,6.000000e-01,1,1,0.460
1,19,2,38,1,1,-3.000000e-01,1,0,0.350
1,19,2,39,1,0,6.000000e-01,1,1,0.643
1,19,2,40,1,0,-3.000000e-01,0,0,0.396
1,20,4,1,1,1,-3.000000e-01,1,0,0.529
1,20,4,2,1,0,-3.000000e-01,1,0,0.438
1,20,4,3,1,1,-6.000000e-01,0,0,0.394
1,20,4,4,1,0,6.000000e-01,0,1,0.511
1,20,4,5,1,1,6.000000e-01,0,1,0.365
1,20,4,6,1,0,-6.000000e-01,1,0,0.314
1,20,4,7,1,1,-3.000000e-01,0,0,0.393
1,20,4,8,1,1,-3.000000e-01,0,0,0.333
1,20,4,9,1,0,6.000000e-01,1,1,0.474
1,20,4,10,1,0,0,1,1,1.012
1,20,4,11,1,0,3.000000e-01,0,1,0.559
1,20,4,12,1,0,-3.000000e-01,1,0,0.332
1,20,4,13,1,0,-6.000000e-01,0,0,0.346
1,20,4,14,1,0,0,1,0,0.568
1,20,4,15,1,0,-3.000000e-01,1,0,0.372
1,20,4,16,1,1,6.000000e-01,1,1,0.368
1,20,4,17,1,0,6.000000e-01,0,1,0.342
1,20,4,18,1,0,-6.000000e-01,0,0,0.315
1,20,4,19,1,1,0,1,1,0.546
1,20,4,20,1,0,6.000000e-01,1,1,0.424
1,20,4,21,1,1,0,0,0,0.443
1,20,4,22,1,1,6.000000e-01,0,1,0.421
1,20,4,23,1,1,0,0,1,0.455
1,20,4,24,1,1,3.000000e-01,0,1,0.345
1,20,4,25,1,0,3.000000e-01,0,1,0.398
1,20,4,26,1,1,-3.000000e-01,0,0,0.346
1,20,4,27,1,0,3.000000e-01,0,1,0.280
1,20,4,28,1,1,3.000000e-01,1,1,0.408
1,20,4,29,1,1,-6.000000e-01,1,0,0.252
1,20,4,30,1,0,0,1,0,0.470
1,20,4,31,1,0,-6.000000e-01,0,0,0.310
1,20,4,32,1,1,6.000000e-01,1,1,0.381
1,20,4,33,1,1,3.000000e-01,0,1,0.465
1,20,4,34,1,0,-3.000000e-01,0,0,0.546
1,20,4,35,1,1,-6.000000e-01,1,0,0.304
1,20,4,36,1,1,0,1,1,0.391
1,20,4,37,1,1,3.000000e-01,0,1,0.355
1,20,4,38,1,0,3.000000e-01,0,1,0.367
1,20,4,39,1,1,-6.000000e-01,0,0,0.334
1,20,4,40,1,0,0,0,1,0.442
2,1,3,1,0,0,3.000000e-01,0,0,8.666
2,1,3,2,0,0,3.000000e-01,1,1,2.898
2,1,3,3,0,1,0,1,1,3.128
2,1,3,4,0,1,6.000000e-01,0,1,1.298
2,1,3,5,0,0,-3.000000e-01,1,0,2.570
2,1,3,6,0,1,-3.000000e-01,0,1,1.694
2,1,3,7,0,1,0,0,1,0.956
2,1,3,8,0,1,-3.000000e-01,0,0,1.241
2,1,3,9,0,0,6.000000e-01,1,1,1.104
2,1,3,10,0,0,0,1,1,1.224
2,1,3,11,0,1,3.000000e-01,0,1,0.881
2,1,3,12,0,0,3.000000e-01,0,0,1.113
2,1,3,13,0,0,0,0,1,1.471
2,1,3,14,0,1,3.000000e-01,1,1,1.374
2,1,3,15,0,0,0,1,1,1.410
2,1,3,16,0,1,6.000000e-01,0,1,1.628
2,1,3,17,0,0,0,1,0,1.229
2,1,3,18,0,0,6.000000e-01,0,1,0.782
2,1,3,19,0,0,-6.000000e-01,0,0,0.441
2,1,3,20,0,0,6.000000e-01,1,1,0.827
2,1,3,21,0,0,-3.000000e-01,1,0,0.669
2,1,3,22,0,1,-6.000000e-01,1,0,0.356
2,1,3,23,0,0,-3.000000e-01,0,1,0.354
2,1,3,24,0,1,6.000000e-01,0,1,0.447
2,1,3,25,0,0,-3.000000e-01,0,1,0.993
2,1,3,26,0,1,0,0,1,1.020
2,1,3,27,0,1,-6.000000e-01,0,0,0.398
2,1,3,28,0,1,-3.000000e-01,1,0,0.609
2,1,3,29,0,0,-6.000000e-01,1,0,0.460
2,1,3,30,0,1,-6.000000e-01,0,0,0.347
2,1,3,31,0,0,-6.000000e-01,1,0,0.664
2,1,3,32,0,1,-6.000000e-01,1,0,0.690
2,1,3,33,0,1,3.000000e-01,1,1,0.658
2,1,3,34,0,0,3.000000e-01,0,1,0.746
2,1,3,35,0,0,-6.000000e-01,0,0,0.318
2,1,3,36,0,1,0,0,0,0.829
2,1,3,37,0,1,-3.000000e-01,0,0,0.422
2,1,3,38,0,0,6.000000e-01,1,1,0.378
2,1,3,39,0,1,3.000000e-01,0,1,0.742
2,1,3,40,0,1,6.000000e-01,1,1,0.595
2,2,2,1,1,0,3.000000e-01,0,1,1.486
2,2,2,2,1,1,0,0,0,1.166
2,2,2,3,1,0,-3.000000e-01,1,0,0.490
2,2,2,4,1,1,0,0,0,0.465
2,2,2,5,1,0,0,0,0,0.506
2,2,2,6,1,0,6.000000e-01,0,1,0.504
2,2,2,7,1,1,0,1,0,0.944
2,2,2,8,1,0,6.000000e-01,0,1,0.357
2,2,2,9,1,0,0,1,0,0.329
2,2,2,10,1,1,-6.000000e-01,0,0,0.424
2,2,2,11,1,0,0,0,0,0.857
2,2,2,12,1,1,-3.000000e-01,1,0,0.506
2,2,2,13,1,1,3.000000e-01,0,1,0.482
2,2,2,14,1,1,6.000000e-01,1,1,0.377
2,2,2,15,1,1,-3.000000e-01,0,0,0.197
2,2,2,16,1,0,-3.000000e-01,0,0,0.224
2,2,2,17,1,0,3.000000e-01,1,1,0.387
2,2,2,18,1,1,-3.000000e-01,1,0,0.319
2,2,2,19,1,1,6.000000e-01,1,1,0.309
2,2,2,20,1,0,-6.000000e-01,0,0,0.276
2,2,2,21,1,0,-6.000000e-01,0,0,0.428
2,2,2,22,1,1,3.000000e-01,1,1,0.726
2,2,2,23,1,0,6.000000e-01,1,1,0.444
2,2,2,24,1,1,-3.000000e-01,0,0,0.269
2,2,2,25,1,1,-6.000000e-01,0,0,0.350
2,2,2,26,1,1,-6.000000e-01,1,0,0.251
2,2,2,27,1,0,3.000000e-01,1,1,0.356
2,2,2,28,1,1,3.000000e-01,1,1,0.355
2,2,2,29,1,0,-3.000000e-01,0,0,0.214
2,2,2,30,1,0,6.000000e-01,0,1,0.344
2,2,2,31,1,1,0,1,0,0.534
2,2,2,32,1,0,-6.000000e-01,0,0,0.245
2,2,2,33,1,1,-6.000000e-01,1,0,0.239
2,2,2,34,1,0,-3.000000e-01,0,0,0.224
2,2,2,35,1,1,6.000000e-01,0,0,0.227
2,2,2,36,1,0,-6.000000e-01,1,0,0.285
2,2,2,37,1,1,6.000000e-01,0,1,0.389
2,2,2,38,1,1,3.000000e-01,1,1,0.335
2,2,2,39,1,0,3.000000e-01,1,1,0.678
2,2,2,40,1,0,0,0,0,0.606
2,3,1,1,0,0,-6.000000e-01,1,1,1.176
2,3,1,2,0,1,3.000000e-01,0,1,0.666
2,3,1,3,0,0,3.000000e-01,1,1,0.451
2,3,1,4,0,1,-6.000000e-01,0,0,0.396
2,3,1,5,0,1,6.000000e-01,0,1,0.360
2,3,1,6,0,0,-3.000000e-01,0,0,0.797
2,3,1,7,0,0,-3.000000e-01,0,1,0.558
2,3,1,8,0,1,-6.000000e-01,1,0,0.435
2,3,1,9,0,0,6.000000e-01,1,1,0.334
2,3,1,10,0,1,3.000000e-01,0,1,0.349
2,3,1,11,0,0,0,0,1,0.418
2,3,1,12,0,1,-3.000000e-01,0,1,0.780
2,3,1,13,0,1,-6.000000e-01,1,1,0.295
2,3,1,14,0,1,0,1,1,0.640
2,3,1,15,0,1,-3.000000e-01,0,0,0.322
2,3,1,16,0,0,3.000000e-01,0,1,0.376
2,3,1,17,0,0,0,1,1,0.628
2,3,1,18,0,1,-3.000000e-01,1,0,0.558
2,3,1,19,0,1,0,1,1,0.563
2,3,1,20,0,0,-6.000000e-01,0,0,0.471
2,3,1,21,0,1,0,1,1,0.792
2,3,1,22,0,1,6.000000e-01,1,1,0.489
2,3,1,23,0,0,-6.000000e-01,0,0,0.522
2,3,1,24,0,0,-3.000000e-01,0,0,0.696
2,3,1,25,0,0,6.000000e-01,1,1,0.576
2,3,1,26,0,0,6.000000e-01,0,1,0.331
2,3,1,27,0,1,6.000000e-01,0,1,0.273
2,3,1,28,0,0,-3.000000e-01,1,1,0.514
2,3,1,29,0,1,-6.000000e-01,1,0,0.369
2,3,1,30,0,0,3.000000e-01,1,1,0.357
2,3,1,31,0,0,0,1,1,0.426
2,3,1,32,0,1,3.000000e-01,1,1,0.275
2,3,1,33,0,0,6.000000e-01,0,1,0.340
2,3,1,34,0,0,3.000000e-01,0,1,0.250
2,3,1,35,0,0,0,0,1,0.300
2,3,1,36,0,1,3.000000e-01,0,1,0.235
2,3,1,37,0,0,-6.000000e-01,1,0,0.366
2,3,1,38,0,1,6.000000e-01,0,1,0.266
2,3,1,39,0,1,0,0,1,0.275
2,3,1,40,0,1,-3.000000e-01,0,1,0.345
2,4,3,1,0,0,3.000000e-01,1,1,0.808
2,4,3,2,0,0,-3.000000e-01,1,0,0.610
2,4,3,3,0,1,6.000000e-01,1,1,0.357
2,4,3,4,0,1,-3.000000e-01,1,0,0.602
2,4,3,5,0,1,0,1,1,0.445
2,4,3,6,0,1,6.000000e-01,1,1,0.471
2,4,3,7,0,1,6.000000e-01,1,1,0.343
2,4,3,8,0,1,0,1,1,0.485
2,4,3,9,0,1,-3.000000e-01,0,0,0.349
2,4,3,10,0,1,6.000000e-01,1,1,0.338
2,4,3,11,0,1,0,1,1,0.472
2,4,3,12,0,1,3.000000e-01,0,1,0.272
2,4,3,13,0,1,-3.000000e-01,1,0,0.393
2,4,3,14,0,0,6.000000e-01,0,1,0.350
2,4,3,15,0,1,3.000000e-01,1,1,0.306
2,4,3,16,0,1,-6.000000e-01,1,0,0.418
2,4,3,17,0,0,-6.000000e-01,1,0,0.293
2,4,3,18,0,1,-3.000000e-01,1,0,1.204
2,4,3,19,0,0,0,1,1,0.446
2,4,3,20,0,0,3.000000e-01,0,1,0.416
2,4,3,21,0,0,-3.000000e-01,1,0,0.235
2,4,3,22,0,0,6.000000e-01,0,1,0.244
2,4,3,23,0,0,-6.000000e-01,1,0,0.350
2,4,3,24,0,1,3.000000e-01,1,1,0.419
2,4,3,25,0,1,3.000000e-01,1,1,0.325
2,4,3,26,0,0,0,0,1,0.324
2,4,3,27,0,0,6.000000e-01,1,1,0.442
2,4,3,28,0,1,-6.000000e-01,0,0,0.459
2,4,3,29,0,0,-6.000000e-01,1,0,0.300
2,4,3,30,0,0,0,0,1,0.508
2,4,3,31,0,1,-6.000000e-01,1,0,0.522
2,4,3,32,0,0,-3.000000e-01,1,0,0.568
2,4,3,33,0,0,0,1,1,0.348
2,4,3,34,0,0,3.000000e-01,0,1,0.386
2,4,3,35,0,0,-3.000000e-01,0,0,0.398
2,4,3,36,0,0,-6.000000e-01,1,0,0.441
2,4,3,37,0,1,0,1,1,0.720
2,4,3,38,0,0,3.000000e-01,1,1,0.354
2,4,3,39,0,1,-6.000000e-01,1,0,0.287
2,4,3,40,0,0,6.000000e-01,0,1,0.422
2,5,1,1,0,0,6.000000e-01,0,1,0.301
2,5,1,2,0,1,0,0,1,0.540
2,5,1,3,0,1,-6.000000e-01,1,0,0.474
2,5,1,4,0,0,3.000000e-01,0,1,0.530
2,5,1,5,0,1,6.000000e-01,1,1,0.384
2,5,1,6,0,0,-3.000000e-01,0,0,0.436
2,5,1,7,0,0,0,0,1,0.278
2,5,1,8,0,0,-3.000000e-01,0,1,0.461
2,5,1,9,0,0,6.000000e-01,0,1,0.278
2,5,1,10,0,1,3.000000e-01,1,1,0.310
2,5,1,11,0,0,6.000000e-01,1,1,0.373
2,5,1,12,0,1,0,0,1,0.369
2,5,1,13,0,0,-3.000000e-01,0,0,0.422
2,5,1,14,0,1,-3.000000e-01,0,0,0.331
2,5,1,15,0,0,-6.000000e-01,0,0,0.273
2,5,1,16,0,0,-6.000000e-01,1,0,0.305
2,5,1,17,0,0,-6.000000e-01,0,0,0.265
2,5,1,18,0,1,3.000000e-01,1,1,0.450
2,5,1,19,0,1,0,1,1,0.275
2,5,1,20,0,0,3.000000e-01,1,0,0.250
2,5,1,21,0,0,3.000000e-01,0,1,0.301
2,5,1,22,0,1,-3.000000e-01,0,0,0.435
2,5,1,23,0,0,0,1,1,0.302
2,5,1,24,0,1,-3.000000e-01,0,1,0.229
2,5,1,25,0,0,-6.000000e-01,0,0,0.314
2,5,1,26,0,0,-3.000000e-01,1,1,0.441
2,5,1,27,0,1,6.000000e-01,1,1,0.314
2,5,1,28,0,0,0,0,1,0.338
2,5,1,29,0,1,6.000000e-01,0,1,0.231
2,5,1,30,0,1,-6.000000e-01,0,1,0.233
2,5,1,31,0,1,-3.000000e-01,1,1,0.243
2,5,1,32,0,1,3.000000e-01,1,1,0.325
2,5,1,33,0,0,3.000000e-01,0,1,0.234
2,5,1,34,0,1,3.000000e-01,1,1,0.357
2,5,1,35,0,1,-6.000000e-01,1,0,0.434
2,5,1,36,0,0,6.000000e-01,0,1,0.282
2,5,1,37,0,1,6.000000e-01,1,1,0.202
2,5,1,38,0,1,0,0,1,0.254
2,5,1,39,0,0,0,1,1,0.368
2,5,1,40,0,1,-6.000000e-01,1,0,0.412
2,6,4,1,1,0,-3.000000e-01,0,0,0.479
2,6,4,2,1,1,-6.000000e-01,1,0,0.528
2,6,4,3,1,1,-6.000000e-01,0,0,0.452
2,6,4,4,1,0,-3.000000e-01,0,0,0.366
2,6,4,5,1,1,3.000000e-01,0,1,0.546
2,6,4,6,1,0,-6.000000e-01,1,0,0.281
2,6,4,7,1,0,6.000000e-01,1,1,0.401
2,6,4,8,1,1,-3.000000e-01,1,0,0.228
2,6,4,9,1,0,6.000000e-01,1,1,0.390
2,6,4,10,1,1,3.000000e-01,1,1,0.322
2,6,4,11,1,0,0,1,0,0.313
2,6,4,12,1,0,-6.000000e-01,1,0,0.256
2,6,4,13,1,1,-6.000000e-01,1,0,0.664
2,6,4,14,1,1,3.000000e-01,0,1,0.321
2,6,4,15,1,0,-6.000000e-01,0,0,0.288
2,6,4,16,1,1,0,1,1,0.326
2,6,4,17,1,1,6.000000e-01,1,1,0.317
2,6,4,18,1,1,-3.000000e-01,0,1,0.436
2,6,4,19,1,0,-3.000000e-01,1,0,0.333
2,6,4,20,1,0,3.000000e-01,0,1,0.500
2,6,4,21,1,0,0,0,1,0.475
2,6,4,22,1,0,6.000000e-01,0,1,0.331
2,6,4,23,1,1,-3.000000e-01,0,0,0.281
2,6,4,24,1,1,6.000000e-01,1,0,0.297
2,6,4,25,1,1,-6.000000e-01,0,0,0.288
